38000 -208336.523849841
6893000 -208222.753693378
13713000 -209534.162719838
20535000 -208827.52937917
27357000 -210126.81013681
34126000 -209066.667726062
40963000 -208198.122173026
47797000 -208371.435857758
54626000 -205610.545297757
61459000 -204807.695783928
68290000 -205034.720316648
75129000 -204171.918067142
81972000 -204267.184659511
88781000 -202775.307846159
95585000 -202349.157420844
102328000 -202658.822097778
109083000 -200830.681724489
115836000 -201032.268630013
122587000 -200263.577665478
129718000 -198954.871880472
136469000 -197198.090189099
143225000 -197387.295593023
149978000 -196618.181364924
156729000 -194878.780589491
163476000 -194193.00478825
170225000 -193489.098808616
176975000 -191779.024415582
183728000 -190038.87266013
190476000 -188364.290489644
197225000 -187683.540763855
203977000 -186972.719679773
210727000 -184291.59660843
217479000 -183592.360513866
224230000 -182910.868386239
230984000 -181199.318627268
237735000 -179529.412347108
244488000 -177841.401623845
251241000 -178159.185969532
257991000 -175518.604355514
264741000 -174883.812662691
271500000 -173147.309420526
278255000 -171464.386544108
285009000 -167799.205060303
291763000 -167139.820361853
298512000 -163545.938320637
305266000 -163898.142901659
312018000 -161280.023184538
318770000 -159667.696820199
325521000 -157073.101551116
332274000 -156460.42415005
339028000 -155841.605791748
345774000 -155324.065565228
352529000 -153704.899601042
359287000 -152055.731783569
366041000 -150460.097992003
372801000 -148798.670577765
379633000 -148284.027563214
386497000 -147393.556129456
393327000 -145914.662047088
400188000 -144071.920005023
406950000 -141415.971333086
413746000 -141360.33105433
420565000 -140036.269560337
427378000 -136789.665755093
434205000 -136382.02540344
447845000 -133751.423771083
454657000 -132540.359556198
461478000 -131227.907919049
468305000 -128849.851056218
475133000 -129465.798233747
481954000 -127171.094958603
488781000 -125810.802070022
495606000 -124480.264209151
502439000 -124060.323562264
509271000 -122658.230493307
516101000 -121285.895921946
522941000 -119800.362770915
529773000 -117416.069259107
536607000 -116013.885359526
543443000 -113593.816282749
550281000 -112155.867241025
557110000 -111831.034883142
563938000 -109524.036211848
570774000 -107127.709429502
577601000 -104844.472420216
584426000 -103590.96786499
591249000 -100367.190559745
598070000 -99173.1353023052
604891000 -96984.9924094677
611719000 -95719.4522641897
618541000 -93531.2396614552
625365000 -91325.1418781281
632189000 -90124.9616612196
639043000 -88573.7619174719
645862000 -85444.9280204773
652694000 -84167.352846384
659519000 -82978.9762128592
666341000 -81832.2021764517
673152000 -79822.1714650393
679970000 -78734.7868896723
686788000 -76653.3094792366
693608000 -75553.9572989941
700426000 -74484.2959514856
707247000 -72384.8740662336
714083000 -73113.0390502214
720916000 -70882.8049218655
727753000 -70610.957465291
734620000 -67988.4774171114
741444000 -66883.0398330688
748273000 -67724.0997105837
755486000 -65007.9645072222
762317000 -64837.4456324577
769139000 -63779.788787365
775947000 -61894.3730831146
782767000 -59872.291572094
789585000 -58879.878233552
796417000 -58727.0814101696
803253000 -57532.7078992128
810083000 -56415.5297790766
816907000 -56375.5314270258
823739000 -54246.4551918507
830559000 -51265.7931652069
837394000 -51112.9513235092
844224000 -51025.4052774906
851059000 -48884.4324121475
857882000 -47891.8373003006
864710000 -46845.8118978739
871534000 -45853.1844286919
878368000 -44747.7996331453
885207000 -44589.0166609287
