      38000  491098.5820
    6893000  489895.1182
   13712000  488358.8327
   20535000  485856.1569
   27357000  482341.2896
   34126000  479337.9803
   40962000  477945.2893
   47796000  474531.2388
   54633000  472141.6184
   61459000  469648.2272
   68289000  468188.4269
   75129000  466817.1484
   81971000  464461.1336
   88781000  460809.1054
   95585000  461099.1283
  102327000  458818.5723
  109082000  459654.0552
  115835000  457468.2591
  129717000  456529.0884
  136477000  455398.2800
  143224000  454145.5245
  149977000  451944.7108
  156728000  451722.6253
  163476000  449470.1204
  170225000  449223.7993
  176974000  448974.5114
  183728000  448768.0013
  190476000  447503.6290
  197225000  447245.4387
  203977000  446011.7245
  210727000  447756.7463
  217479000  444517.0940
  224229000  445256.1795
  230984000  443038.0267
  237735000  443780.3200
  244488000  442537.9346
  251240000  442283.4344
  257991000  442016.8205
  264740000  442728.9507
  271500000  440538.6895
  278255000  439299.7379
  285009000  441048.6718
  291763000  439794.6344
  298512000  439491.9184
  305266000  437231.9407
  312017000  436941.5700
  318769000  437657.3708
  325521000  435370.2021
  332273000  435080.0639
  339027000  433805.2339
  345773000  433454.3255
  352529000  432191.8324
  359286000  431935.5038
  366040000  431648.7901
  372801000  429423.0616
  379633000  429843.0253
  386497000  427552.2924
  393327000  426947.8906
  400188000  426623.6308
  406950000  425391.9985
  413738000  423394.8712
  420565000  421750.9500
  427378000  422976.1299
  434204000  422317.0106
  441032000  419673.1208
  447840000  417843.5594
  454656000  417084.0294
  461477000  415367.1277
  468305000  413711.1083
  475133000  411052.0522
  481954000  410326.0528
  488781000  408651.7973
  495606000  406956.2487
  502438000  407321.5634
  509271000  404692.9656
  516101000  404033.9447
  522941000  402463.1538
  529773000  401816.3043
  536606000  401175.5404
  543443000  400568.2375
  550280000  399957.8898
  557110000  397280.6250
  563937000  396572.9491
  570773000  395944.3511
  577601000  394239.7228
  584426000  392504.6893
  591249000  391748.3770
  598069000  391961.6664
  604891000  391190.1693
  611719000  388470.3673
  618541000  387692.8047
  625365000  387930.4512
  632238000  386611.9316
  639042000  385661.1041
  645862000  384853.1627
  652694000  383151.6126
  659519000  382383.1965
  666341000  380584.3938
  673152000  379682.2720
  679970000  378840.9449
  686788000  376996.5900
  693608000  377167.4387
  700426000  377317.0273
  707247000  377490.9325
  714083000  373798.5234
  720915000  375066.6145
  727753000  372386.3465
  734620000  372967.3118
  741444000  372153.3628
  755485000  371097.2717
  762317000  367346.9387
  769139000  366502.4573
  775947000  365527.3992
  782767000  364658.6413
  789585000  363768.6349
  796416000  362994.0182
  803253000  361271.0136
  810082000  361472.0992
  816907000  357633.7162
  823739000  357856.0501
  830558000  357956.9551
  837394000  355209.6396
  844224000  354404.6448
  851058000  354633.0334
  857881000  353758.2246
  864710000  351935.0110
  871534000  352063.2390
  878367000  350270.3673
  885206000  350529.0739
  892036000  348702.8087
  898864000  347855.3002
  905687000  346959.2454
  912511000  345069.2598
  919339000  345212.6452
  926163000  343316.5915
  932980000  343353.8036
  939803000  343442.5870
  946635000  342610.2314
  953466000  339765.7368
  960289000  339845.4158
  967120000  339994.8459
  973945000  339086.6517
  980769000  337166.3265
  987590000  337215.6783
 1001261000  335569.0658
 1008089000  333672.9800
 1014913000  333737.4783
 1021743000  333853.5096
 1028565000  332893.7511
 1035386000  330921.8676
 1042205000  330928.7677
 1049021000  331905.3612
 1062658000  332894.9286
 1069476000  332880.6242
 1076295000  332872.3829
 1083115000  332870.2031
 1089943000  334937.7132
 1096766000  334956.7391
 1103589000  333972.7328
 1110400000  335876.6311
 1117217000  334832.0367
 1124032000  335766.2399
 1130852000  336742.8543
 1137672000  336716.4390
 1144492000  337686.9941
 1151310000  338636.3478
 1158147000  337755.2978
 1164970000  338744.0125
 1171787000  337675.1874
 1178600000  338566.9988
 1185414000  340464.8705
 1192217000  341259.8020
 1199050000  341324.2036
 1205874000  341303.8226
