1 114362 21 114362 6 4
1 114374 21 114375 6 6
1 114390 21 114388 6 8
1 114400 21 114400 6 10
1 114411 21 114413 6 12
1 114425 21 114427 6 14
1 114438 21 114439 6 16
1 114453 21 114452 6 18
1 119352 21 119353 6 2
1 119366 21 119366 6 4
1 119377 21 119378 6 6
1 119390 21 119391 6 8
1 119403 21 119404 6 10
1 119417 21 119417 6 12
1 119431 21 119430 6 14
1 119445 21 119442 6 16
1 119458 21 119455 6 18
1 124355 21 124355 6 2
1 124369 21 124367 6 4
1 124383 21 124381 6 6
1 124395 22 124393 6 8
1 124410 21 124406 6 10
1 124424 21 124419 6 12
1 124437 21 124432 6 14
1 124449 21 124446 6 16
1 124462 21 124458 6 18
1 129358 21 129359 6 2
1 129371 21 129372 6 4
1 129385 22 129385 6 6
1 129400 21 129398 6 8
1 129413 21 129410 6 10
1 129425 21 129423 6 12
1 129438 22 129436 6 14
1 129452 21 129448 6 16
1 129462 21 129462 6 18
1 134361 21 134362 6 2
1 134374 21 134375 6 4
1 134387 21 134387 6 6
1 134399 21 134400 6 8
1 134412 21 134413 6 10
1 134426 21 134427 6 12
1 134442 21 134439 6 14
1 134453 22 134453 6 16
1 134465 21 134464 6 18
1 139365 21 139365 6 2
1 139378 21 139377 6 4
1 139391 21 139390 6 6
1 139405 21 139403 6 8
1 139416 21 139417 6 10
1 139434 21 139429 6 12
1 139446 21 139442 6 14
1 139457 21 139455 6 16
1 139470 22 139468 6 18
1 144368 21 144368 6 2
1 144380 21 144381 6 4
1 144393 21 144393 6 6
1 144404 21 144407 6 8
1 144418 21 144419 6 10
1 144431 21 144432 6 12
1 144444 21 144445 6 14
1 144460 22 144458 6 16
1 144470 21 144470 6 18
1 149371 21 149370 6 2
1 149385 21 149383 6 4
1 149397 21 149396 6 6
1 149411 22 149409 6 8
1 149423 21 149422 6 10
1 149436 21 149435 6 12
1 149452 21 149448 6 14
1 149461 21 149461 6 16
1 149474 21 149474 6 18
1 154373 21 154373 6 2
1 154387 21 154386 6 4
1 154399 21 154399 6 6
1 154411 21 154412 6 8
1 154426 21 154425 6 10
1 154440 21 154438 6 12
1 154450 21 154451 6 14
1 154462 21 154462 6 16
1 154477 21 154476 6 18
1 159376 21 159377 6 2
1 159389 21 159390 6 4
1 159402 21 159403 6 6
1 159415 22 159416 6 8
1 159426 21 159428 6 10
1 159443 21 159440 6 12
1 159452 21 159454 6 14
1 159468 21 159466 6 16
1 159477 21 159478 6 18
1 164379 21 164379 6 2
1 164391 21 164392 6 4
1 164404 21 164405 6 6
1 164417 21 164418 6 8
1 164428 21 164431 6 10
1 164444 21 164443 6 12
1 164457 21 164456 6 14
1 164470 22 164469 6 16
1 164482 21 164482 6 18
1 169383 21 169382 6 2
1 169396 21 169395 6 4
1 169409 21 169408 6 6
1 169422 21 169420 6 8
1 169434 21 169433 6 10
1 169446 21 169446 6 12
1 169459 21 169459 6 14
1 169471 21 169472 6 16
1 169482 21 169484 6 18
1 174385 21 174385 6 2
1 174398 21 174398 6 4
1 174412 21 174411 6 6
1 174422 21 174423 6 8
1 174436 22 174437 6 10
1 174450 21 174449 6 12
1 174465 21 174462 6 14
1 174478 21 174475 6 16
1 174490 21 174488 6 18
1 179388 21 179389 6 2
1 179401 21 179401 6 4
1 179416 21 179415 6 6
1 179430 22 179428 6 8
1 179441 21 179439 6 10
1 179455 21 179452 6 12
1 179470 22 179466 6 14
1 179480 22 179479 6 16
1 179494 21 179492 6 18
1 184392 21 184392 6 2
1 184405 21 184404 6 4
1 184417 21 184418 6 6
1 184431 21 184430 6 8
1 184445 21 184443 6 10
1 184458 21 184456 6 12
1 184471 21 184469 6 14
1 184481 21 184481 6 16
1 184495 21 184495 6 18
1 189394 21 189394 6 2
1 189406 21 189408 6 4
1 189419 21 189420 6 6
1 189433 21 189434 6 8
1 189446 21 189446 6 10
1 189458 21 189459 6 12
1 189470 21 189473 6 14
1 189487 21 189484 6 16
1 189498 21 189497 6 18
1 194397 21 194397 6 2
1 194411 21 194410 6 4
1 194425 21 194423 6 6
1 194439 23 194436 6 8
1 194452 21 194450 6 10
1 194463 21 194462 6 12
1 194477 22 194474 6 14
1 194485 21 194487 6 16
1 194499 21 194500 6 18
1 199401 22 199401 6 2
1 199414 22 199414 6 4
1 199426 22 199427 6 6
1 199440 23 199441 6 8
1 199453 22 199455 6 10
1 199466 22 199468 6 12
1 199478 22 199482 6 14
1 199495 22 199495 6 16
1 199505 22 199508 6 18
1 204404 21 204404 6 2
1 204417 21 204416 6 4
1 204430 21 204429 6 6
1 204441 21 204442 6 8
1 204454 21 204455 6 10
1 204466 21 204468 6 12
1 204480 21 204481 6 14
1 204492 21 204493 6 16
1 204507 21 204507 6 18
1 209407 21 209406 6 2
1 209420 21 209419 6 4
1 209433 22 209432 6 6
1 209446 21 209444 6 8
1 209459 21 209457 6 10
1 209474 21 209470 6 12
1 209485 21 209483 6 14
1 209498 21 209496 6 16
1 209513 21 209508 6 18
1 214410 21 214410 6 2
1 214422 21 214423 6 4
1 214435 21 214435 6 6
1 214448 21 214448 6 8
1 214460 21 214460 6 10
1 214474 21 214473 6 12
1 214490 21 214487 6 14
1 214502 21 214500 6 16
1 214515 21 214512 6 18
1 219412 21 219413 6 2
1 219424 21 219425 6 4
1 219437 21 219438 6 6
1 219452 21 219451 6 8
1 219464 21 219464 6 10
1 219478 21 219476 6 12
1 219489 21 219490 6 14
1 219501 21 219501 6 16
1 219517 21 219515 6 18
1 224415 21 224416 6 2
1 224428 21 224429 6 4
1 224439 21 224441 6 6
1 224451 21 224455 6 8
1 224468 21 224467 6 10
1 224478 21 224481 6 12
1 224495 21 224493 6 14
1 224507 21 224506 6 16
1 224519 21 224518 6 18
1 229419 21 229419 6 2
1 229432 21 229431 6 4
1 229445 21 229445 6 6
1 229458 21 229457 6 8
1 229470 21 229471 6 10
1 229482 21 229483 6 12
1 229497 21 229497 6 14
1 229507 22 229510 6 16
1 229525 21 229522 6 18
1 234421 21 234421 6 2
1 234433 21 234434 6 4
1 234448 21 234447 6 6
1 234461 21 234460 6 8
1 234474 21 234472 6 10
1 234487 22 234486 6 12
1 234502 21 234499 6 14
1 234512 22 234511 6 16
1 234524 21 234524 6 18
1 239425 21 239425 6 2
1 239439 21 239437 6 4
1 239451 21 239450 6 6
1 239463 21 239463 6 8
1 239477 21 239476 6 10
1 239489 21 239490 6 12
1 239505 21 239502 6 14
1 239517 21 239514 6 16
1 239531 21 239528 6 18
1 244427 21 244428 6 2
1 244440 21 244440 6 4
1 244453 21 244453 6 6
1 244467 21 244466 6 8
1 244479 21 244478 6 10
1 244494 22 244492 6 12
1 244503 21 244505 6 14
1 244520 21 244518 6 16
1 244531 21 244531 6 18
1 249431 21 249430 6 2
1 249444 21 249443 6 4
1 249456 21 249456 6 6
1 249469 21 249468 6 8
1 249482 21 249482 6 10
1 249500 21 249494 6 12
1 249508 21 249507 6 14
1 249520 21 249520 6 16
1 249533 21 249534 6 18
1 254434 21 254433 6 2
1 254445 21 254446 6 4
1 254457 21 254459 6 6
1 254469 21 254471 6 8
1 254482 21 254485 6 10
1 254495 21 254498 6 12
1 254509 21 254511 6 14
1 254524 21 254523 6 16
1 254532 21 254538 6 18
1 259436 21 259437 6 2
1 259449 21 259449 6 4
1 259462 21 259462 6 6
1 259474 21 259475 6 8
1 259487 21 259488 6 10
1 259500 21 259501 6 12
1 259515 21 259513 6 14
1 259530 21 259527 6 16
1 259542 21 259540 6 18
1 264440 22 264440 6 2
1 264452 22 264453 6 4
1 264465 23 264467 6 6
1 264480 22 264480 6 8
1 264490 22 264493 6 10
1 264504 22 264506 6 12
1 264518 22 264520 6 14
1 264531 22 264533 6 16
1 264544 22 264547 6 18
1 269442 21 269443 6 2
1 269455 21 269455 6 4
1 269469 21 269468 6 6
1 269482 21 269481 6 8
1 269494 21 269494 6 10
1 269506 21 269507 6 12
1 269519 21 269520 6 14
1 269530 21 269534 6 16
1 269542 21 269546 6 18
1 274446 22 274446 6 2
1 274458 21 274459 6 4
1 274471 22 274472 6 6
1 274487 21 274484 6 8
1 274498 21 274497 6 10
1 274510 21 274510 6 12
1 274523 21 274524 6 14
1 274538 21 274536 6 16
1 274550 21 274548 6 18
1 279448 21 279448 6 2
1 279461 21 279461 6 4
1 279474 21 279474 6 6
1 279487 21 279487 6 8
1 279500 21 279500 6 10
1 279514 21 279513 6 12
1 279527 21 279526 6 14
1 279539 21 279539 6 16
1 279552 21 279552 6 18
1 284452 21 284452 6 2
1 284463 21 284464 6 4
1 284475 21 284478 6 6
1 284489 21 284490 6 8
1 284502 21 284503 6 10
1 284516 21 284516 6 12
1 284528 21 284529 6 14
1 284539 21 284542 6 16
1 284551 21 284555 6 18
1 289455 22 289455 6 2
1 289467 21 289467 6 4
1 289481 21 289480 6 6
1 289496 21 289494 6 8
1 289508 21 289506 6 10
1 289521 21 289519 6 12
1 289535 21 289532 6 14
1 289545 21 289545 6 16
1 289558 21 289558 6 18
1 294457 21 294457 6 2
1 294469 21 294470 6 4
1 294481 21 294483 6 6
1 294495 22 294496 6 8
1 294507 21 294509 6 10
1 294522 21 294521 6 12
1 294533 21 294534 6 14
1 294548 21 294547 6 16
1 294560 21 294560 6 18
1 299461 21 299460 6 2
1 299474 21 299473 6 4
1 299487 21 299485 6 6
1 299500 21 299499 6 8
1 299514 22 299512 6 10
1 299526 21 299524 6 12
1 299539 21 299538 6 14
1 299552 21 299550 6 16
1 299565 21 299562 6 18
1 304463 21 304464 6 2
1 304476 21 304476 6 4
1 304489 21 304489 6 6
1 304502 22 304502 6 8
1 304514 21 304514 6 10
1 304527 21 304529 6 12
1 304543 21 304542 6 14
1 304554 21 304554 6 16
1 304567 21 304567 6 18
1 309466 21 309467 6 2
1 309478 21 309479 6 4
1 309492 21 309492 6 6
1 309504 21 309505 6 8
1 309517 21 309518 6 10
1 309530 21 309531 6 12
1 309545 21 309544 6 14
1 309559 21 309557 6 16
1 309572 21 309569 6 18
1 314470 21 314470 6 2
1 314483 21 314482 6 4
1 314496 22 314495 6 6
1 314510 21 314508 6 8
1 314522 21 314521 6 10
1 314533 21 314533 6 12
1 314548 21 314546 6 14
1 314563 21 314558 6 16
1 314576 21 314572 6 18
1 319473 21 319472 6 2
1 319484 21 319485 6 4
1 319497 21 319498 6 6
1 319511 21 319511 6 8
1 319522 21 319524 6 10
1 319537 21 319536 6 12
1 319550 21 319550 6 14
1 319563 21 319562 6 16
1 319574 21 319574 6 18
1 324475 21 324476 6 2
1 324487 21 324489 6 4
1 324499 21 324502 6 6
1 324513 21 324515 6 8
1 324528 21 324527 6 10
1 324542 21 324540 6 12
1 324555 21 324554 6 14
1 324564 21 324566 6 16
1 324578 21 324579 6 18
1 329478 21 329478 6 2
1 329491 21 329491 6 4
1 329505 21 329504 6 6
1 329517 21 329516 6 8
1 329532 22 329529 6 10
1 329546 22 329542 6 12
1 329559 21 329555 6 14
1 329571 21 329567 6 16
1 329587 21 329580 6 18
1 334481 21 334481 6 2
1 334495 21 334494 6 4
1 334507 21 334506 6 6
1 334520 21 334520 6 8
1 334537 21 334533 6 10
1 334545 21 334546 6 12
1 334562 21 334559 6 14
1 334573 21 334572 6 16
1 334587 21 334585 6 18
1 339484 21 339484 6 2
1 339497 21 339496 6 4
1 339511 21 339509 6 6
1 339523 21 339523 6 8
1 339537 21 339536 6 10
1 339552 21 339549 6 12
1 339562 21 339561 6 14
1 339574 21 339574 6 16
1 339587 22 339588 6 18
1 344487 21 344487 6 2
1 344499 21 344500 6 4
1 344511 21 344513 6 6
1 344525 21 344526 6 8
1 344539 21 344538 6 10
1 344552 21 344551 6 12
1 344563 21 344565 6 14
1 344580 21 344578 6 16
1 344587 21 344591 6 18
1 349490 21 349491 6 2
1 349503 21 349503 6 4
1 349516 21 349516 6 6
1 349530 21 349529 6 8
1 349542 21 349541 6 10
1 349554 21 349555 6 12
1 349568 21 349568 6 14
1 349582 21 349580 6 16
1 349594 21 349593 6 18
1 354493 21 354494 6 2
1 354506 21 354506 6 4
1 354520 21 354519 6 6
1 354535 21 354532 6 8
1 354545 21 354545 6 10
1 354558 21 354558 6 12
1 354573 21 354571 6 14
1 354582 21 354584 6 16
1 354602 21 354598 6 18
1 359497 21 359497 6 2
1 359511 21 359510 6 4
1 359523 21 359522 6 6
1 359537 21 359535 6 8
1 359551 21 359548 6 10
1 359564 21 359561 6 12
1 359577 21 359574 6 14
1 359591 22 359587 6 16
1 359603 21 359600 6 18
1 364499 21 364499 6 2
1 364513 21 364512 6 4
1 364527 21 364525 6 6
1 364538 21 364538 6 8
1 364553 21 364551 6 10
1 364566 21 364564 6 12
1 364581 21 364577 6 14
1 364593 21 364590 6 16
1 364608 21 364603 6 18
1 369502 21 369503 6 2
1 369514 21 369515 6 4
1 369528 21 369528 6 6
1 369540 21 369541 6 8
1 369552 21 369553 6 10
1 369565 21 369566 6 12
1 369579 21 369580 6 14
1 369592 21 369593 6 16
1 369606 21 369606 6 18
1 374505 21 374506 6 2
1 374518 21 374518 6 4
1 374531 21 374531 6 6
1 374544 22 374544 6 8
1 374557 21 374557 6 10
1 374569 21 374570 6 12
1 374585 21 374583 6 14
1 374597 21 374596 6 16
1 374610 21 374609 6 18
1 379509 21 379509 6 2
1 379521 21 379521 6 4
1 379536 21 379534 6 6
1 379549 21 379547 6 8
1 379563 21 379560 6 10
1 379575 21 379573 6 12
1 379588 21 379586 6 14
1 379600 21 379598 6 16
1 379615 21 379611 6 18
1 384512 21 384512 6 2
1 384525 21 384524 6 4
1 384540 21 384537 6 6
1 384552 21 384550 6 8
1 384566 21 384562 6 10
1 384577 21 384576 6 12
1 384589 22 384589 6 14
1 384604 21 384601 6 16
1 384617 21 384614 6 18
1 389515 21 389514 6 2
1 389528 21 389527 6 4
1 389540 21 389540 6 6
1 389551 21 389552 6 8
1 389565 21 389566 6 10
1 389578 21 389578 6 12
1 389594 21 389593 6 14
1 389603 21 389605 6 16
1 389616 21 389618 6 18
1 394517 21 394518 6 2
1 394529 21 394530 6 4
1 394544 21 394543 6 6
1 394558 21 394556 6 8
1 394570 21 394569 6 10
1 394583 22 394583 6 12
1 394596 21 394595 6 14
1 394608 21 394607 6 16
1 394621 22 394621 6 18
1 399520 21 399520 6 2
1 399532 21 399533 6 4
1 399546 22 399545 6 6
1 399560 21 399558 6 8
1 399574 21 399572 6 10
1 399588 21 399584 6 12
1 399601 21 399597 6 14
1 399612 21 399610 6 16
1 399626 21 399623 6 18
1 404523 21 404524 6 2
1 404535 21 404536 6 4
1 404550 21 404549 6 6
1 404563 21 404562 6 8
1 404573 21 404574 6 10
1 404589 21 404588 6 12
1 404600 21 404601 6 14
1 404613 21 404613 6 16
1 404627 21 404626 6 18
1 409527 21 409527 6 2
1 409539 22 409539 6 4
1 409552 21 409551 6 6
1 409564 21 409565 6 8
1 409578 21 409577 6 10
1 409590 21 409591 6 12
1 409601 21 409603 6 14
1 409615 22 409615 6 16
1 409630 21 409629 6 18
1 414530 21 414530 6 2
1 414543 21 414542 6 4
1 414556 21 414555 6 6
1 414569 21 414568 6 8
1 414582 21 414581 6 10
1 414595 22 414594 6 12
1 414606 21 414607 6 14
1 414617 21 414621 6 16
1 414634 21 414633 6 18
1 419533 21 419533 6 2
1 419546 21 419545 6 4
1 419559 21 419559 6 6
1 419571 21 419571 6 8
1 419584 21 419584 6 10
1 419596 21 419597 6 12
1 419611 21 419611 6 14
1 419622 21 419624 6 16
1 419633 21 419636 6 18
1 424536 21 424536 6 2
1 424548 21 424549 6 4
1 424559 22 424561 6 6
1 424575 21 424574 6 8
1 424588 21 424586 6 10
1 424600 21 424600 6 12
1 424612 21 424613 6 14
1 424626 21 424626 6 16
1 424641 21 424638 6 18
1 429539 21 429538 6 2
1 429550 21 429552 6 4
1 429562 21 429564 6 6
1 429577 21 429576 6 8
1 429588 21 429590 6 10
1 429604 21 429602 6 12
1 429617 21 429616 6 14
1 429630 21 429628 6 16
1 429643 21 429641 6 18
1 434541 21 434542 6 2
1 434553 21 434554 6 4
1 434566 21 434568 6 6
1 434579 21 434580 6 8
1 434594 21 434593 6 10
1 434605 21 434606 6 12
1 434619 21 434619 6 14
1 434631 21 434631 6 16
1 434645 21 434645 6 18
1 439545 21 439544 6 2
1 439556 21 439557 6 4
1 439571 22 439570 6 6
1 439585 21 439583 6 8
1 439597 21 439596 6 10
1 439610 21 439609 6 12
1 439624 21 439622 6 14
1 439637 21 439635 6 16
1 439646 21 439648 6 18
1 444548 21 444548 6 2
1 444562 21 444560 6 4
1 444574 21 444572 6 6
1 444586 21 444586 6 8
1 444598 21 444599 6 10
1 444611 21 444612 6 12
1 444623 21 444624 6 14
1 444635 22 444637 6 16
1 444651 21 444650 6 18
1 449550 22 449551 6 2
1 449563 21 449564 6 4
1 449577 21 449577 6 6
1 449589 21 449590 6 8
1 449602 21 449603 6 10
1 449615 21 449616 6 12
1 449627 21 449629 6 14
1 449640 21 449642 6 16
1 449656 21 449655 6 18
1 454554 21 454554 6 2
1 454566 21 454566 6 4
1 454579 21 454579 6 6
1 454592 21 454592 6 8
1 454606 21 454606 6 10
1 454618 21 454618 6 12
1 454633 21 454631 6 14
1 454645 21 454643 6 16
1 454656 21 454657 6 18
1 459557 21 459557 6 2
1 459570 21 459570 6 4
1 459582 21 459582 6 6
1 459594 21 459596 6 8
1 459607 21 459608 6 10
1 459620 21 459621 6 12
1 459633 21 459634 6 14
1 459646 21 459647 6 16
1 459658 21 459660 6 18
1 464560 21 464559 6 2
1 464573 21 464572 6 4
1 464587 21 464585 6 6
1 464598 21 464597 6 8
1 464612 21 464610 6 10
1 464626 21 464623 6 12
1 464639 21 464636 6 14
1 464651 21 464649 6 16
1 464661 21 464661 6 18
1 469563 21 469562 6 2
1 469577 21 469575 6 4
1 469589 21 469588 6 6
1 469602 21 469600 6 8
1 469615 21 469614 6 10
1 469626 21 469626 6 12
1 469642 21 469640 6 14
1 469654 21 469652 6 16
1 469669 21 469665 6 18
1 474566 21 474565 6 2
1 474580 21 474578 6 4
1 474593 21 474591 6 6
1 474604 21 474604 6 8
1 474616 21 474617 6 10
1 474633 21 474629 6 12
1 474645 21 474643 6 14
1 474659 21 474655 6 16
1 474670 21 474668 6 18
1 479568 21 479569 6 2
1 479580 21 479582 6 4
1 479593 21 479595 6 6
1 479606 21 479608 6 8
1 479618 21 479621 6 10
1 479633 21 479633 6 12
1 479647 21 479646 6 14
1 479658 21 479660 6 16
1 479671 21 479673 6 18
1 484571 21 484572 6 2
1 484585 21 484584 6 4
1 484598 21 484597 6 6
1 484608 21 484611 6 8
1 484623 23 484623 6 10
1 484638 21 484637 6 12
1 484648 21 484649 6 14
1 484664 21 484662 6 16
1 484677 21 484675 6 18
1 489574 21 489575 6 2
1 489587 21 489587 6 4
1 489600 21 489600 6 6
1 489612 21 489613 6 8
1 489625 21 489625 6 10
1 489638 21 489638 6 12
1 489650 22 489652 6 14
1 489662 21 489664 6 16
1 489674 21 489678 6 18
1 494577 21 494578 6 2
1 494590 21 494590 6 4
1 494602 21 494604 6 6
1 494615 21 494617 6 8
1 494628 21 494630 6 10
1 494642 21 494643 6 12
1 494655 21 494656 6 14
1 494671 21 494668 6 16
1 494682 21 494682 6 18
1 499581 21 499580 6 2
1 499594 21 499593 6 4
1 499608 21 499606 6 6
1 499621 21 499619 6 8
1 499634 21 499632 6 10
1 499647 21 499644 6 12
1 499662 21 499658 6 14
1 499673 21 499670 6 16
1 499687 21 499684 6 18
1 504584 21 504584 6 2
1 504598 22 504597 6 4
1 504610 21 504610 6 6
1 504625 21 504622 6 8
1 504638 21 504635 6 10
1 504652 21 504648 6 12
1 504664 21 504662 6 14
1 504676 21 504674 6 16
1 504689 21 504687 6 18
1 509587 21 509586 6 2
1 509599 21 509599 6 4
1 509614 21 509612 6 6
1 509628 21 509625 6 8
1 509642 21 509638 6 10
1 509653 21 509651 6 12
1 509665 22 509665 6 14
1 509679 21 509676 6 16
1 509689 22 509689 6 18
1 514589 21 514589 6 2
1 514601 21 514602 6 4
1 514614 21 514614 6 6
1 514629 21 514628 6 8
1 514641 21 514640 6 10
1 514654 21 514653 6 12
1 514668 21 514666 6 14
1 514684 21 514679 6 16
1 514695 21 514692 6 18
1 519593 21 519592 6 2
1 519605 21 519605 6 4
1 519619 21 519618 6 6
1 519633 21 519631 6 8
1 519646 21 519644 6 10
1 519658 21 519657 6 12
1 519672 21 519670 6 14
1 519683 22 519683 6 16
1 519696 22 519696 6 18
1 524595 22 524596 6 2
1 524608 22 524609 6 4
1 524621 22 524623 6 6
1 524633 23 524637 6 8
1 524648 22 524649 6 10
1 524659 22 524663 6 12
1 524675 23 524677 6 14
1 524687 22 524690 6 16
1 524697 22 524704 6 18
1 529598 22 529599 6 2
1 529611 22 529612 6 4
1 529625 22 529625 6 6
1 529637 22 529639 6 8
1 529651 23 529653 6 10
1 529665 22 529666 6 12
1 529677 22 529679 6 14
1 529689 23 529693 6 16
1 529703 22 529706 6 18
1 534602 22 534602 6 2
1 534615 22 534615 6 4
1 534628 22 534629 6 6
1 534640 22 534642 6 8
1 534656 22 534655 6 10
1 534667 22 534668 6 12
1 534680 22 534682 6 14
1 534695 22 534695 6 16
1 534707 22 534709 6 18
1 539605 22 539605 6 2
1 539617 22 539618 6 4
1 539631 22 539631 6 6
1 539644 22 539644 6 8
1 539658 22 539658 6 10
1 539671 22 539672 6 12
1 539683 22 539686 6 14
1 539698 22 539699 6 16
1 539711 22 539712 6 18
1 544607 22 544608 6 2
