38000 57373.1109992946
6893000 56383.6445587203
13712000 55061.6726719309
20535000 52774.8735491559
27357000 49477.2889348678
34126000 46690.9949329272
40962000 45518.9035791606
47796000 42326.8309621289
54633000 40160.7292675152
61459000 37891.9374776408
68289000 36658.308638379
75129000 35514.9766686708
81971000 33388.420782581
88781000 29966.2140477747
95585000 30487.2864605784
102327000 28437.0849971473
109082000 29504.7745546848
115835000 27552.5252131224
129717000 27097.8752137274
136477000 26205.1648212075
143224000 25191.4567516744
149977000 23231.3109477758
156728000 23251.229971081
163476000 21242.0287804902
170225000 21240.4542454779
176974000 21237.31970644
183728000 21278.5538378954
190476000 20263.1126313806
197225000 20255.2971556783
203977000 19273.4768000245
210727000 21271.725432992
217479000 18286.7827574313
224229000 19281.9099953473
230984000 17321.3973490894
237735000 18322.5863835514
244488000 17340.5817970634
251240000 17347.8319342136
257991000 17344.3374888003
264740000 18320.9161942303
271500000 16396.9449136853
278255000 15425.4960532188
285009000 17443.3021478653
291763000 16459.5459260345
298512000 16428.3183704019
305266000 14441.4386725426
312017000 14425.4526352882
318769000 15417.0867791176
325521000 13407.1595318317
332273000 13395.6708932519
339027000 12400.9816955328
345773000 12331.2887029648
352529000 11351.8366303444
359286000 11380.0010380745
366040000 11379.0632689595
372801000 9440.81799930334
379633000 10152.7180547714
386497000 8156.74080395699
393327000 7847.07903891802
400188000 7820.34757620096
406950000 6883.37318986654
413738000 5183.45708340406
420565000 3839.89023047686
427378000 5366.24364870787
434204000 5010.31037062407
441032000 2671.1351339221
447840000 1146.82937979698
454656000 694.347874939442
461477000 -713.843649685383
468305000 -2059.39672148228
475133000 -4406.54653215408
481954000 -4819.52172714472
488781000 -6179.03866559267
495606000 -7558.50198179483
502438000 -6875.33689773083
509271000 -9184.59583860636
516101000 -9522.9769116044
522941000 -10771.2144860029
529773000 -11094.4454805851
536606000 -11410.101436317
543443000 -11690.662809968
550280000 -11972.8251347542
557110000 -14320.7990378141
563937000 -14697.8887541294
570773000 -14994.0224298239
577601000 -16365.1345478296
584426000 -17765.3594386578
591249000 -18185.5232206583
598069000 -17634.796036005
604891000 -18067.319229722
611719000 -20446.4098972082
618541000 -20882.1223603487
